180850	2.7.7.7
181432	1.11.1.15
180851	2.7.1.24
179518	2.6.1.-
181433	1.-.-.-
179519	1.1.1.3
181435	1.3.3.5
181436	1.15.1.1
180571	5.1.3.1
181437	1.5.3.1
180852	1.1.1.25
181438	3.6.3.30
180576	4.2.99.18
179510	2.1.1.132
179510	1.-.-.-
180575	6.3.5.5
180573	2.7.1.4
180573	2.7.1.15
179513	3.4.11.18
179320	6.3.5.5
180182	1.1.1.18
180377	2.7.13.3
179311	2.5.1.18
180180	2.7.1.17
180181	5.3.1.5
180376	3.1.1.61
179316	6.3.5.5
180186	3.6.3.17
180187	2.4.1.-
181232	1.1.2.3
180185	3.6.3.17
180859	2.1.1.14
181233	1.2.1.2
179319	3.4.-.-
180370	1.17.1.4
180857	3.6.3.29
178944	2.1.1.31
180188	5.3.1.8
180856	2.3.1.-
180189	2.7.7.22
178940	1.8.1.4
180371	1.7.3.3
180371	4.1.1.-
181239	2.6.1.16
181404	3.6.3.32
180841	3.4.25.-
180842	3.4.21.92
181403	3.6.3.32
180560	1.7.7.1
180566	3.6.1.15
180569	2.7.7.56
180563	3.1.-.-
180562	4.99.1.4
180562	1.3.1.76
180562	2.1.1.107
180565	1.3.99.22
180564	2.1.1.-
180151	2.7.13.3
180369	1.17.1.4
178913	3.1.6.-
180154	3.5.1.4
180154	6.3.5.6
180154	6.3.5.7
178919	2.3.1.1
178919	2.3.1.35
180364	1.1.1.81
178918	5.2.1.8
180365	3.5.4.3
178916	3.6.3.-
180367	4.2.1.1
180159	3.4.21.83
180360	1.9.3.1
181206	2.2.1.6
181205	3.4.16.4
181205	3.4.11.19
180363	3.6.3.-
180363	3.6.3.4
181409	6.3.1.2
181203	2.6.1.44
180846	3.2.1.-
181408	1.1.1.1
181408	1.1.1.77
181413	1.18.1.-
180832	3.1.1.29
181414	2.1.2.10
180833	2.7.1.33
181415	1.4.4.2
180830	3.1.1.61
181416	1.4.4.2
180831	4.1.1.49
181410	3.5.1.68
181412	1.18.1.3
180558	1.1.1.-
180556	2.1.1.63
180553	2.1.1.13
180551	2.6.1.62
178924	3.1.2.6
180164	3.6.1.-
180359	1.9.3.1
181210	1.1.1.48
178797	1.3.3.3
180162	3.8.1.2
178796	4.1.1.37
180358	1.9.3.1
178928	5.1.1.7
178927	1.3.1.74
178798	3.6.3.14
180161	1.15.1.1
180559	1.8.4.8
180354	1.2.1.16
181216	3.6.3.17
180351	1.-.-.-
180351	1.20.4.1
180352	2.1.1.63
181218	2.6.1.42
181218	2.6.1.21
180839	4.2.1.19
181217	3.6.3.17
181212	2.7.1.58
180837	2.4.2.-
181211	4.2.1.9
180836	5.3.1.16
180835	4.1.3.-
181419	1.5.1.12
181419	1.5.99.8
181213	4.1.2.14
181213	4.1.2.21
181213	4.1.3.16
180834	3.6.1.31
178921	3.6.1.-
179544	2.7.7.6
179543	2.7.7.6
181463	1.2.1.3
179549	3.6.5.3
179548	3.6.5.3
181467	2.6.1.42
178980	3.5.5.1
181465	1.3.99.1
181468	2.6.1.42
178972	4.2.1.75
178970	3.4.24.57
178971	2.5.1.61
180340	3.6.3.14
180344	1.1.1.95
178979	1.20.4.1
180339	3.6.3.14
181474	3.5.4.12
181476	3.6.3.20
180895	4.1.2.5
180894	1.4.1.13
180893	1.4.1.13
180892	1.3.99.1
178990	3.4.21.92
178985	2.7.3.9
178986	3.6.5.3
178986	3.1.1.29
178987	2.1.1.-
178987	1.3.3.-
178983	2.1.1.64
178984	2.7.2.4
180334	2.-.-.-
180331	2.7.1.148
180338	3.6.3.14
180337	3.6.3.14
180336	3.1.26.4
179524	4.4.1.5
180328	2.1.1.-
179522	3.1.-.-
179521	6.3.2.4
179520	3.1.3.11
179520	3.1.3.37
181448	3.6.3.20
181444	2.5.1.9
181444	2.5.1.-
181443	1.2.1.2
179528	2.3.1.30
178954	1.3.99.1
178955	1.3.99.1
178952	4.2.1.33
178952	4.2.1.35
178953	2.3.1.-
178959	4.4.1.5
180324	6.1.1.14
178956	1.3.99.1
180198	2.4.1.-
178957	1.3.99.1
180326	2.5.1.-
180321	1.1.3.15
180321	1.1.1.-
180321	1.1.2.4
180323	6.1.1.14
180322	2.1.1.33
179536	3.6.5.3
179535	2.1.1.-
181452	2.1.1.-
180597	1.1.1.40
180598	2.7.7.59
179534	1.1.1.205
180595	3.1.-.-
179533	3.4.21.-
180596	1.1.1.40
180596	1.1.1.38
180877	2.7.7.9
180593	3.4.23.36
181457	3.5.2.9
180875	5.3.1.13
180591	2.1.1.-
181459	3.6.3.34
180592	2.1.1.-
181454	3.6.3.21
180873	3.4.-.-
181453	3.6.1.11
180872	4.99.1.1
179539	1.1.1.1
181456	4.2.1.51
181455	3.6.3.21
180870	2.5.1.44
178960	1.14.13.-
178961	3.1.2.-
178963	3.6.4.-
178964	2.6.1.1
180878	2.4.-.-
180878	3.2.1.-
178966	2.1.1.-
180316	4.2.1.17
180315	1.3.99.-
179540	3.6.1.26
178969	1.1.1.94
180313	6.3.4.13
180312	2.5.1.-
180311	1.4.3.5
180102	2.6.1.9
180103	2.6.1.9
181898	6.1.1.5
181284	1.1.5.3
181284	1.1.99.5
181287	3.6.3.17
181899	2.7.7.2
181899	2.7.1.26
181894	5.4.99.12
181893	2.1.1.-
181280	5.3.1.1
181896	1.10.2.-
181283	1.1.1.-
181895	3.5.4.1
181890	3.4.21.-
181892	3.4.99.-
181891	3.4.99.-
181288	3.6.3.17
178999	2.3.1.-
178998	2.3.1.-
181691	5.1.3.13
181692	2.4.1.-
181694	2.7.8.-
181690	2.4.1.-
181489	5.5.1.2
181482	3.5.4.2
181484	3.6.3.25
181290	3.6.3.17
181698	2.3.1.-
181481	3.4.13.19
181888	3.4.24.-
181887	3.1.3.25
181884	2.-.-.-
181883	2.7.1.130
181292	2.5.1.-
181683	2.1.1.-
181495	1.14.13.2
181493	3.1.1.24
181689	5.4.3.8
181491	1.13.11.3
181687	5.1.3.2
181492	4.1.1.44
181684	2.1.1.-
181685	5.1.3.13
181490	1.13.11.3
181266	4.2.1.33
181266	4.2.1.35
180825	2.7.1.69
180826	2.7.1.69
181268	4.1.3.6
181268	4.1.3.34
180823	3.3.1.1
180828	2.7.4.-
181260	2.1.1.63
181262	1.2.1.11
181264	4.6.1.1
180130	2.7.13.3
181265	2.7.2.8
181674	1.8.4.6
181674	1.8.4.12
181673	1.3.99.-
181678	2.7.1.30
181679	2.7.1.30
181670	6.2.1.1
181672	2.3.1.9
181671	1.1.1.35
181279	5.3.1.6
180812	4.2.1.20
180145	2.4.1.129
180145	2.4.1.-
180813	4.2.1.20
181277	3.1.3.11
180814	6.4.1.2
181278	4.1.2.13
181278	4.1.2.40
180815	6.3.2.17
180816	5.3.4.1
180816	1.8.1.9
180819	2.7.7.13
181271	3.4.15.5
181270	4.4.1.5
181275	3.4.13.9
181275	2.1.1.45
181274	3.6.5.3
181668	1.1.1.95
181667	3.5.1.88
180811	5.3.1.24
180118	3.4.11.2
181249	1.-.-.-
180805	3.1.1.-
180115	2.7.7.7
180115	3.2.2.-
180114	1.5.5.1
180804	3.6.5.3
181246	1.5.3.1
180112	3.2.2.4
181247	2.7.7.8
181240	3.5.1.25
180110	2.5.1.18
181242	3.5.1.10
181243	1.2.1.3
180809	3.4.24.-
181653	3.6.3.32
180119	2.7.13.3
180119	2.7.1.-
180126	4.4.1.-
181259	1.1.1.85
180396	2.4.1.-
181257	3.4.21.53
180390	3.2.1.-
181258	2.7.1.130
180124	3.4.21.107
181251	3.5.3.1
180121	2.7.7.42
181252	4.3.1.12
180398	2.3.1.47
180398	2.3.1.37
180398	2.3.1.29
181646	3.1.1.61
181642	2.1.1.107
181641	1.6.99.3

